Licenca;ID_Unidade;Nome_Unidade;ID_Fazenda;Nome_Fazenda;ID_Regiao;Nome_Regiao;ID_Safra;Bloco;Talhao;ID_Variedade;Nome_Variedade;ID_Maturacao;Nome_Maturacao;ID_Corte;Nome_Corte;ID_Solo;Nome_Solo;Sigla_Solo;ID_Ambiente;Nome_Ambiente;ID_Espacamento;Nome_Espacamento;Distancia (km);Area total (ha);Area producao (ha);Toneladas (ton);Plantio (dd/mm/yyyy);Corte Anterior (dd/mm/yyyy)
1;1;Usina A;44;TAPARICUE;1;A;1;101;21;17;RB86 7515;1;Precoce;4;4. Corte;786;Solo 786;Solo 786;0;;;;22,6;13,29;13,29;930,3;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;22;17;RB86 7515;1;Precoce;4;4. Corte;786;Solo 786;Solo 786;0;;;;22,6;19,2;19,2;1344;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;23;17;RB86 7515;1;Precoce;3;3. Corte;786;Solo 786;Solo 786;0;;;;22,6;1,59;1,59;111,3;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;24;17;RB86 7515;1;Precoce;3;3. Corte;786;Solo 786;Solo 786;0;;;;22,6;8;8;560;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;31;17;RB86 7515;1;Precoce;4;4. Corte;786;Solo 786;Solo 786;0;;;;22,6;11,64;11,64;814,8;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;32;17;RB86 7515;1;Precoce;4;4. Corte;786;Solo 786;Solo 786;0;;;;22,6;7,2;7,2;504;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;101;322;17;RB86 7515;1;Precoce;3;3. Corte;786;Solo 786;Solo 786;0;;;;22,6;3,91;3,91;273,7;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;101;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;3,37;0;0;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;11;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;18,59;18,59;1208,35;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;111;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;6,16;0;0;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;12;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;18,41;18,41;1196,65;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;13;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;22,15;22,15;1439,75;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;21;17;RB86 7515;1;Precoce;3;3. Corte;770;Solo 770;Solo 770;0;;;;24,4;17,57;17,57;1142,05;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;22;17;RB86 7515;1;Precoce;3;3. Corte;770;Solo 770;Solo 770;0;;;;24,4;19,36;19,36;1258,4;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;23;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;24,4;20,73;20,73;1347,45;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;24;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;24,4;18,39;18,39;1195,35;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;25;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;24,4;25,51;25,51;1658,15;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;31;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;24,4;5,62;5,62;365,3;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;201;32;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;24,4;4,45;4,45;289,25;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;41;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;1,88;1,88;122,2;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;42;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;17,32;17,32;1125,8;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;43;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;1,87;1,87;121,55;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;51;17;RB86 7515;1;Precoce;4;4. Corte;770;Solo 770;Solo 770;0;;;;22,3;26,92;26,92;1749,8;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;52;17;RB86 7515;1;Precoce;4;4. Corte;770;Solo 770;Solo 770;0;;;;22,3;15,28;15,28;993,2;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;53;17;RB86 7515;1;Precoce;4;4. Corte;770;Solo 770;Solo 770;0;;;;22,3;5,17;5,17;336,05;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;54;17;RB86 7515;1;Precoce;4;4. Corte;770;Solo 770;Solo 770;0;;;;22,3;3,35;3,35;217,75;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;61;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;0,41;0,41;26,65;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;62;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;8,74;8,74;568,1;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;63;17;RB86 7515;1;Precoce;4;4. Corte;757;Solo 757;Solo 757;0;;;;22,3;11,86;11,86;770,9;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;71;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;22,3;6,8;0;0;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;81;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;22,3;4,64;0;0;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;202;91;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;22,3;6,77;0;0;08/07/2016;08/07/2016
1;1;Usina A;44;TAPARICUE;1;A;1;301;11;17;RB86 7515;1;Precoce;3;3. Corte;757;Solo 757;Solo 757;0;;;;22,9;11,57;11,57;752,05;08/07/2016;08/07/2016
